TTFB;FCP;LCP;Duration;DomInteractive;NumberOfRequests;TotallyTransferredKBytes
7,400000000023283;44,79999999993015;138;34,59999999997672;15,79999999993015;24;16,177
7,300000000046566;43,70000000006985;139;35,09999999997672;16,20000000006985;24;16,177
7,900000000023283;188,5;292,20000000006985;194,40000000002328;174,80000000004657;24;16,177
7,300000000046566;25,70000000006985;138,70000000006985;34,09999999997672;15,800000000046566;24;16,177
6,599999999976717;42;135,5;33,40000000002328;15,099999999976717;24;16,177
7,200000000069849;44,09999999997672;136,5;34;15,300000000046566;24;16,177
8,300000000046566;33,199999999953434;134,69999999995343;37,59999999997672;17,400000000023283;24;16,177
8,400000000023283;25,5;134,20000000006985;35,40000000002328;16,600000000093132;24;16,177
7;25,399999999906868;137,19999999995343;34;15,5;24;16,177
7,599999999976717;23,800000000046566;131,90000000002328;34,300000000046566;15,599999999976717;24;16,177
