TTFB;FCP;LCP;Duration;DomInteractive;NumberOfRequests;TotallyTransferredKBytes
31,199999999953434;1231,5;4060,6999999999534;2092,3000000000466;1229,1999999999534;22;216,946
32,300000000046566;1228,8999999999069;4024,8000000000466;2074,100000000093;1222,1000000000931;22;216,946
32,39999999990687;1231,6000000000931;4034;2072,3000000000466;1229,1000000000931;22;216,946
31,899999999906868;1237,7999999998137;4048,899999999907;2086,7999999998137;1235,6999999999534;22;216,946
29,5;1211,5999999998603;4052;2063,7999999998137;1210,3999999999069;22;216,946
30,899999999906868;1226,8999999999069;4047,399999999907;2075,5999999998603;1225,6999999999534;22;216,946
30,5;1240,7000000001863;4049,9000000001397;2078,4000000001397;1227,7000000001863;22;216,946
30,300000000046566;1224,1000000000931;4043,600000000093;2079,3000000000466;1220,1999999999534;22;216,946
34,5;1237,5;4060,5;2079,6999999999534;1236,1000000000931;22;216,969
37;1228,3999999999069;4038,8000000000466;2078,5999999998603;1227,0999999998603;22;216,946
