TTFB;FCP;LCP;Duration;DomInteractive;NumberOfRequests;TotallyTransferredKBytes
31,799999999813735;1222;3405,699999999255;2122,0999999996275;1215;72;1819,622
33,5;1226,1000000005588;3372,2000000001863;2092,600000000559;1223,7999999998137;72;1819,622
31,799999999813735;1237,2000000001863;3382,5;2108,2999999998137;1236;72;1830,779
30,5;1218,5;3385,0999999996275;2095,2999999998137;1217,0999999996275;72;1819,622
30,90000000037253;1225,6000000005588;3378,7999999998137;2094;1218,9000000003725;72;1819,599
29,199999999254942;1224,7999999998137;3380,7999999998137;2097,399999999441;1223,5;72;1819,622
47,59999999962747;1237,5;3386,5999999996275;2111,5999999996275;1236,199999999255;72;1819,599
32,30000000074506;1226,1000000005588;3380,800000000745;2097,7000000001863;1223,800000000745;72;1819,645
30,799999999813735;1217,7999999998137;3377,4000000003725;2098,7000000001863;1216,5999999996275;72;1819,622
31,40000000037253;1227,9000000003725;3408,600000000559;2107,600000000559;1223,4000000003725;72;1819,599
