TTFB;FCP;LCP;Duration;DomInteractive;NumberOfRequests;TotallyTransferredKBytes
36,40000000037253;596,5;687,5;612,1000000005588;590,8000000007451;28;1037,193
32,5;593,5999999996275;681,5;609,2999999998137;590,5;28;1037,216
34,799999999813735;618,2000000001863;712,2000000001863;640,7999999998137;613,2999999998137;28;1037,193
33,69999999925494;594,5999999996275;679,1999999992549;611,7999999998137;591,5;28;1037,216
32,799999999813735;603,4000000003725;686,5;618,2999999998137;594,5;28;1037,193
32,799999999813735;608,0999999996275;691,8999999994412;619,1999999992549;599,8999999994412;28;1037,216
31;610,6000000005588;691,9000000003725;623,1000000005588;601,1000000005588;28;1037,193
29,799999999813735;605,1000000005588;684,9000000003725;616,6000000005588;596,5;28;1037,216
41,40000000037253;600,4000000003725;692,2000000001863;615,7000000001863;595,7000000001863;28;1037,193
30,59999999962747;606,2999999998137;698,5;625;597,5;28;1037,216
