TTFB;FCP;LCP;Duration;DomInteractive;NumberOfRequests;TotallyTransferredKBytes
11,100000000093132;541,5;662,5;560,5;534;26;18,849
9,599999999976717;34;135,19999999995343;35,90000000002328;17,699999999953434;26;18,849
8,20000000006985;27,600000000093132;139,60000000009313;36,5;17,5;26;18,849
8;391,9000000000233;515,3000000000466;413,19999999995343;387;26;18,849
8,900000000023283;36,10000000009313;139,70000000006985;38,300000000046566;18,20000000006985;26;18,849
6,699999999953434;42;132,79999999993015;33,699999999953434;15,099999999976717;26;18,849
8,70000000006985;33,300000000046566;134,60000000009313;35,90000000002328;17,300000000046566;26;18,849
7,699999999953434;28,599999999976717;141,90000000002328;35,79999999993015;16,199999999953434;26;18,849
7,699999999953434;44;143,09999999997672;35,699999999953434;16,29999999993015;26;18,849
8,599999999976717;44,40000000002328;140,09999999997672;35,90000000002328;17,400000000023283;26;18,849
