TTFB;FCP;LCP;Duration;DomInteractive;NumberOfRequests;TotallyTransferredKBytes
33,5;165,59999999962747;490,8999999994412;302;160,70000000018626;72;1856,032
30,5;174,29999999981374;489,59999999962747;299,8999999994412;159,19999999925494;72;1855,98
30,200000000186265;153,70000000018626;489,5;297,70000000018626;152,79999999981374;72;1855,922
30,09999999962747;166,09999999962747;491,79999999981374;301,20000000018626;151,5;72;1855,922
32,60000000055879;168,6000000005588;493,5;303,90000000037253;159,40000000037253;72;1855,945
31,59999999962747;152,5;483,40000000037253;292,5;150,70000000018626;72;1855,922
35,5;157,3999999994412;488,5;297,19999999925494;156,3999999994412;72;1855,922
32,200000000186265;156,40000000037253;490,5;297,29999999981374;154,70000000018626;72;1855,922
32,5;169,09999999962747;491,90000000037253;300,59999999962747;158,90000000037253;72;1855,975
31,5;169,59999999962747;498,5;302;159,59999999962747;72;1855,922
