TTFB;FCP;LCP;Duration;DomInteractive;NumberOfRequests;TotallyTransferredKBytes
29,90000000037253;1223,2000000001863;3348,7000000001863;2080,2000000001863;1221,4000000003725;29;1220,98
31,299999999813735;1224,8999999994412;3357,399999999441;2075,2000000001863;1222,5999999996275;29;1220,98
31,300000000745058;1222;3324,5;2070,2000000001863;1216,4000000003725;29;1220,98
32,40000000037253;1220,5;3354,300000000745;2072,9000000003725;1219,2000000001863;29;1220,957
30,5;1231;3366,100000000559;2091,2999999998137;1228,4000000003725;29;1220,98
32,09999999962747;1220,3999999994412;3326,199999999255;2068,899999999441;1217,8999999994412;29;1220,957
33,19999999925494;1211,3999999994412;3357,199999999255;2061,199999999255;1209,0999999996275;29;1221,003
31,700000000186265;1222,4000000003725;3339,2000000001863;2075,7000000001863;1220,7999999998137;29;1220,98
30,09999999962747;1227,5999999996275;3340,7999999998137;2071,7999999998137;1223;29;1220,98
34,200000000186265;1232,1000000005588;3352,300000000745;2081,9000000003725;1230,6000000005588;29;1220,957
