TTFB;FCP;LCP;Duration;DomInteractive;NumberOfRequests;TotallyTransferredKBytes
31,600000000558794;54,60000000055879;159,70000000018626;58;39,80000000074506;36;1043,033
33,299999999813735;211,09999999962747;331,5;223,19999999925494;204,09999999962747;36;1043,033
31,700000000186265;43;167,40000000037253;57,90000000037253;39,700000000186265;36;1043,033
30,799999999813735;49,799999999813735;156,59999999962747;57,19999999925494;38,59999999962747;36;1043,033
31,40000000037253;214,30000000074506;310,90000000037253;204,6000000005588;185,6000000005588;36;1043,033
31,799999999813735;56,5;159,5;58,19999999925494;39,799999999813735;36;1043,033
31,300000000745058;250,6000000005588;372,70000000018626;262,90000000037253;243,40000000037253;36;1043,033
31,899999999441206;48,799999999813735;165,5;59,39999999944121;40,200000000186265;36;1043,033
30,59999999962747;54,89999999944121;160,09999999962747;56,299999999813735;38,299999999813735;36;1043,033
30,399999999441206;48,299999999813735;163,79999999981374;57,19999999925494;38,799999999813735;36;1043,033
