TTFB;FCP;LCP;Duration;DomInteractive;NumberOfRequests;TotallyTransferredKBytes
32,300000000046566;1229,9000000000233;4059;2102,5999999999767;1228,7000000000698;65;760,541
30,20000000006985;1218,5;4059;2091,20000000007;1217,0999999999767;65;760,541
34,79999999993015;1225,9000000000233;4063,5999999999767;2098,4000000000233;1224,5;65;760,564
34,59999999997672;1226,3000000000466;4056,70000000007;2100,0999999999767;1224,5999999999767;65;760,54
31,70000000006985;1226,6000000000931;4076,100000000093;2113,9000000000233;1224,5;65;760,518
33;1227,0999999999767;4058,5;2098;1225,0999999999767;65;760,563
30;1224,9000000000233;4053,8000000000466;2097,0999999999767;1222,6999999999534;65;760,541
33,800000000046566;1234;4056,5999999999767;2104,0999999999767;1231,9000000000233;65;760,541
31;1223;4052,3000000000466;2095,9000000000233;1221,8000000000466;65;760,54
33,699999999953434;1224,4000000000233;4077,6999999999534;2112;1223,0999999999767;65;760,564
