TTFB;FCP;LCP;Duration;DomInteractive;NumberOfRequests;TotallyTransferredKBytes
36,300000000046566;156,70000000018626;592,3000000000466;294,60000000009313;155,70000000018626;22;216,854
33;157,30000000004657;583,1999999999534;292,60000000009313;156;22;216,877
31,5;155;588,5;290,20000000018626;152,60000000009313;22;216,854
31,100000000093132;165,9000000001397;596,1999999999534;295,9000000001397;156,80000000004657;22;216,877
30,200000000186265;154,9000000001397;592,4000000001397;291,20000000018626;153,20000000018626;22;216,877
32,300000000046566;155,5;578,4000000001397;290,9000000001397;154,10000000009313;22;216,854
30,700000000186265;158,9000000001397;592,6000000000931;295,20000000018626;157,80000000004657;22;216,854
37,300000000046566;170,30000000004657;603,6000000000931;302,10000000009313;164,19999999995343;22;216,877
30;167,5999999998603;593,5;293,0999999998603;156,39999999990687;22;216,877
30,100000000093132;157,20000000018626;584,5;291,20000000018626;155,5;22;216,877
